VISIT_AREA_NM,REVISIT_INTENTION,RCMDTN_INTENTION,X_COORD,Y_COORD,Total_value
가평힐링캠프,13,11,127.0998163,34.91246721,24
가현생고기 장기점,3,3,126.6813666,37.6470218,6
가회동백인제가옥,11,13,126.984173,37.58081752,24
가회동성당,3,4,126.9845667,37.58205734,7
간석오거리역 인천1호선,4,5,126.7079185,37.46708267,9
간이역,11,11,127.4336931,37.5156442,22
간코,9,9,127.1113045,37.51642042,18
간현관광지,5,5,127.8340397,37.36459081,10
갈데,5,5,127.0118335,37.51327911,10
갈릴리농원 본관,5,5,126.7456833,37.83578099,10
갈매울감자탕,5,5,126.9504503,37.50440342,10
갈비1987,16,17,127.3662176,38.03214006,33
갈비도락 미사본점,4,4,127.2090804,37.55486319,8
갈비명가서서갈비,4,4,127.0281426,37.27398283,8
갈비장터,6,6,127.1451364,37.82690434,12
갈피책방,5,5,126.656552,36.69399421,10
감고당길,26,26,126.982317,37.57798093,52
감나무집,5,5,127.3027202,37.51736976,10
감성216,5,5,127.4703419,37.73287422,10
감성교복 롯데월드점,14,14,127.0974426,37.51225742,28
감성교복 잠실본점,4,4,127.1027365,37.50764519,8
감성식탁,7,10,127.6445896,37.28905882,17
감성타코 가로수길점,4,5,127.0232709,37.51962048,9
감성타코 건대점,5,5,127.0699345,37.54352184,10
감성타코 광화문점,3,4,126.9724428,37.57257667,7
감성타코&그릴 합정점,5,5,126.9123649,37.55099643,10
감악산,10,13,126.9699212,37.94121922,23
감악산 복칼국수,4,3,126.927095,37.95658849,7
감악산등산코스,4,4,126.9583662,37.94350769,8
감악산출렁다리,4,4,126.9455323,37.93888604,8
감일스윗시티10단지아파트,4,4,127.1617023,37.50838469,8
감일한라비발디아파트,5,5,127.1618248,37.50281181,10
감자옹심이,8,7,127.1544526,37.6531389,15
감탄계숯불치킨 자양점,5,5,127.0805607,37.53699454,10
감탄떡볶이 송내점,2,2,126.7528643,37.49005278,4
갓덴스시 롯데몰김포공항점,4,4,126.8031622,37.5631824,8
갓덴스시 종로점,10,10,126.9856062,37.56947598,20
갓잇 송리단길점,5,5,127.1113262,37.50965206,10
갓지은솥밥,4,4,127.3017812,37.63345319,8
강&한인테리어,19,20,126.7911344,37.49612012,39
강강술래 상계지점,4,4,127.0560304,37.67384386,8
강경불고기 본점,5,5,127.0549751,37.70614438,10
강경해물칼국수,2,2,127.0154294,36.15745824,4
강구미주구리,3,3,126.97303,37.57658443,6
강나루민물매운탕,5,5,127.3761168,37.6439622,10
강남고속버스터미널 광장주차장,4,4,127.0077586,37.50670211,8
강남교자 중계홈플러스점,5,5,127.0686696,37.63985664,10
강남구 선릉로 829,2,4,127.0397998,37.5261243,6
강남구청역 7호선,13,13,127.0413109,37.51721617,26
강남구청역 수인분당선,3,3,127.041504,37.51662414,6
강남구탄천공영주차장,4,4,127.0681896,37.50870995,8
강남대입구교차로,5,5,127.1276392,37.27187021,10
강남대학교,5,5,127.1331542,37.27603234,10
강남면옥 수원점,4,4,126.9902807,37.31079858,8
강남빠우,5,5,126.8948128,37.51312475,10
강남센트럴안과의원,3,3,127.0480197,37.50466625,6
강남수상레져,3,4,127.0176756,37.52765118,7
강남역 2호선,21,21,127.0280014,37.49808634,42
강남역 스파오,4,4,127.0266415,37.5012747,8
강남역 신분당선,6,6,127.0281852,37.49677713,12
강남역사거리,15,14,127.0276383,37.49795217,29
강남역지하상가,22,22,127.0278418,37.49773588,44
강남클럽 잭&리빈,4,4,127.020532,37.51436813,8
강남할배제빵소,5,5,126.6887042,37.34745787,10
강남회조개구이,7,7,126.3730875,37.4468721,14
강너머남촌 숯불닭갈비 방배점,5,5,126.9839694,37.49528734,10
강동공동체정원,3,3,127.1324625,37.55793107,6
강동구립 성내도서관,5,5,127.1333413,37.5328607,10
강동그린타워,5,5,127.1381132,37.5345686,10
강동리버스타운,5,5,127.1292303,37.54297989,10
강동상떼빌아파트,5,3,127.1304205,37.53701217,8
강릉감자옹심이 강릉본점,4,4,128.8949081,37.75647397,8
강릉고속버스터미널,3,3,128.8798149,37.75466904,6
강릉대관령휴게소 강릉방향,5,5,128.8065653,37.75732481,10
강릉동화가든 속초직영점,4,4,128.5799202,38.19520738,8
강릉역,18,18,128.8996276,37.76452356,36
강릉월화거리,3,5,128.8974965,37.75590982,8
강릉웨이블루스파펜션,3,3,128.83225,37.90028344,6
강릉중앙시장,9,9,128.8986238,37.75402512,18
강릉해변메밀막국수,5,5,126.9679395,37.28697483,10
강릉해변메밀막국수 인천검단점,1,1,126.6759976,37.58705927,2
강릉해변메밀막국수 하남점,9,9,127.2001724,37.52263909,18
강릉형제장칼국수 서울점,4,4,126.9383961,37.46900976,8
강마을다람쥐 덕소점,4,4,127.2269443,37.5689551,8
강매역 경의중앙선,9,7,126.8444982,37.61229047,16
강문해변,9,9,128.9191753,37.79482074,18
강민주의들밥,10,10,127.3679314,37.22151453,20
강민주의들밥 송도점,5,5,126.6333286,37.393809,10
강변로 194-11,4,4,126.5640039,33.24761378,8
강변비치모텔,4,4,127.2203388,37.57525024,8
강변역 2호선,29,28,127.0947411,37.53511804,57
강변역포장마차10번,5,5,126.6532616,37.18619256,10
강변역포장마차8번,1,1,127.0943198,37.53658791,2
강산닭갈비,3,3,127.3495276,37.81831792,6
강서한강공원,2,3,126.8131252,37.58837414,5
강씨네즉석떡볶이 장안본점,1,3,127.0674388,37.56668974,4
강씨봉자연휴양림,10,10,127.4089924,37.96948251,20
강우수산 옥련점,4,4,126.6474415,37.42293761,8
강원과학고등학교,10,10,127.9722687,37.37596174,20
강원도막국수,4,4,127.0032583,37.26994947,8
강이다,1,1,127.3202496,37.55042797,2
강천섬유원지,21,22,127.695992,37.23284652,43
강촌가스충전소,5,5,127.6201573,37.82702246,10
강촌레일파크 김유정역,3,4,127.7120333,37.81597448,7
강촌식당 방이점,8,8,127.1094832,37.51476067,16
강촌테마랜드,3,3,127.6347847,37.81441421,6
강하예술공원,3,3,127.4141302,37.49863508,6
강화도 에코스파펜션 & 글램핑,5,5,126.492769,33.50707896,10
강화씨사이드리조트 루지,5,5,126.8028655,37.55894903,10
개구리커피,4,4,127.524837,37.87568262,8
개군할머니 토종순대국 본점,4,4,127.5377597,37.42586225,8
개나리교,5,5,127.1111662,37.39858978,10
개나리아구찜 송파점,2,2,127.1186079,37.51113343,4
개나리어린이공원,4,4,126.5005483,37.25752133,8
개미어린이공원,4,4,127.077827,37.62062752,8
개미촌,5,5,127.1675882,37.54179823,10
개봉역 1호선,6,6,126.858716,37.49464172,12
개뿔,4,4,127.0080695,37.57819101,8
개성곱창 향남점,3,3,126.915463,37.11734229,6
개성만두 궁,5,5,126.9853924,37.57428367,10
개성설렁탕,3,3,127.0432485,37.73205673,6
개성손만두,3,2,126.6703951,37.44001856,5
개성손만두 파주점,5,4,129.0833274,35.55870113,9
개성인삼농협하나로마트 본점,5,5,127.1909765,37.88546557,10
개울장,3,4,127.0088701,37.60879584,7
개항로통닭,3,3,126.6346313,37.47295518,6
개항면,8,8,126.6345162,37.47243044,16
갠지스,8,9,127.0528493,37.29456493,17
갤러리 그리브스,5,5,126.7321866,37.897116,10
갤러리 아트사이드,5,5,126.9729478,37.57826747,10
갤러리구조,4,3,127.057273,37.53836323,7
갤러리도스,1,3,126.9797773,37.58375229,4
갤러리모아,5,5,126.7002676,37.78763703,10
갤러리소연카페,3,3,126.9915888,37.57682868,6
갤러리아백화점 EAST점,10,9,127.0418814,37.52797665,19
갤러리아백화점 WEST점,14,13,127.0401439,37.52842775,27
갤러리아백화점 광교점,51,50,127.057243,37.28525696,101
갤러리아백화점 센터시티점,4,4,127.1047111,36.80056124,8
갤러리아백화점 타임월드점,3,3,127.3781779,36.35181279,6
갤러리카페446,2,2,127.2885977,37.52852435,4
갤러리카페밀,1,1,126.7920968,37.6740109,2
갤러리힐링카페,3,3,127.0766656,37.61919751,6
갤럭시하우스,5,5,127.4958239,37.91734519,10
갯골생태공원 염전체험장,5,5,126.7797647,37.39211177,10
갯배st 속초청년몰,5,5,128.5921842,38.2021329,10
갯벌체험장,5,5,126.5756172,37.2884689,10
갯촌칼국시,5,5,126.9894102,37.72414645,10
갱고개,4,4,127.9426597,36.974395,8
갱변숯불구이,4,4,127.32049,37.54417802,8
갸우뚱,2,3,127.000394,37.58158262,5
거기모텔,4,4,126.7338405,37.77280135,8
거리공원,3,3,126.8917061,37.49949875,6
거마산,4,4,126.7661359,37.46681939,8
거먹골한옥펜션,4,4,127.3569853,36.96257885,8
거북섬,6,6,126.6790857,37.32108522,12
건강보험심사평가원 의정부지원,3,3,127.0952982,37.74483072,6
건강한우리,5,5,127.0193099,37.40701635,10
건국대학교 농축대학원,5,5,127.0745035,37.54101066,10
건국대학교 서울캠퍼스,10,10,127.0773643,37.54351,20
건국대학교 일감호,4,4,127.0763996,37.54074276,8
건대맛의거리,8,8,127.0703618,37.54067803,16
건대입구역 2호선,25,24,127.0692029,37.54040752,49
건대입구역 7호선,8,8,127.0711043,37.5408686,16
건대커피랩,5,5,127.0696604,37.54083703,10
건천휴게소 부산방향,5,5,129.1092185,35.82995981,10
검단산,27,29,127.2519486,37.51981896,56
검은소새끼 수원역직영점,3,4,127.0069721,37.26946635,7
게내수변공원,4,4,127.1715677,37.55806272,8
게스트,1,1,126.9296412,37.48200284,2
게으른 정원,4,4,126.7107417,37.62594963,8
게이트에프앤비 동탄점,4,4,127.0979226,37.20067353,8
겐텐 의정부본점,5,4,127.0495429,37.73988188,9
겟 올라잇,5,5,127.0416036,37.52473314,10
경강교 인증센터,3,5,127.5195102,37.82084239,8
경강막국수,3,4,127.5509563,37.84210955,7
경기과천교육도서관,5,5,126.9966058,37.43232929,10
경기광주휴게소 경기도광주방향,4,4,127.4248518,37.38047475,8
경기광주휴게소 원주방향,10,13,127.4361214,37.37835778,23
경기대학교 서울캠퍼스,4,3,126.9621227,37.56519646,7
경기도 설악면 신천중앙로 ( 세븐일레븐 편의점),5,5,126.9462883,35.9402174,10
경기도국민안전체험관,4,4,127.062829,37.17875579,8
경기도남한산성세계유산센터,8,8,127.1884177,37.47669636,16
경기도농업기술원 (경기도곤충페스티벌),4,4,127.0428634,37.22247021,8
경기도미술관,5,5,126.813958,37.32576667,10
경기도박물관,18,18,127.1086843,37.26808313,36
경기도어린이박물관,14,14,127.1096652,37.267365,28
경기도잣향기푸른숲,10,10,127.3328462,37.76951813,20
경기도청소년수련원,10,10,126.6424187,37.21673105,20
경기도청소년수련원 팔효정,5,5,126.6415692,37.2155263,10
경기둘레길 안성39코스,4,3,127.4752262,37.0739966,7
경기미래교육 파주캠퍼스,5,5,126.6990508,37.78449859,10
경기버스라운지,5,5,126.9814188,37.47482326,10
경기북부 야생동물구조관리센터,4,4,127.0197245,38.00222544,8
경기북부어린이박물관,24,26,127.0643926,37.94476415,50
경기상상캠퍼스,5,5,126.9840721,37.26665063,10
경기서적,3,3,126.9822566,37.29724246,6
경기수원시동부 육아종합지원센터,4,5,127.0806168,37.26661795,9
경기시흥둘레길 53코스,2,2,126.73561,37.3909094,4
경기아트센터,11,11,127.0373595,37.2617982,22
경기아트센터 대극장,5,5,127.0375714,37.26158189,10
경기엘피씨 도축장 직영 판매장,5,5,126.7018417,33.27324563,10
경기옛길 평해길 제4길 두물머리나루길,4,4,127.3352879,37.55163591,8
경기옛길 평해길 제6길 거무내길,5,5,127.5332498,37.46981473,10
경기의왕 레일파크,16,18,126.9507579,37.30943989,34
경기해양안전체험관,15,15,126.580957,37.28954512,30
경동다육,3,3,127.1335067,37.66605931,6
경동시장,10,11,127.0387584,37.57928413,21
경리단그집,3,3,126.988012,37.53849995,6
경리단길,3,3,126.991722,37.53975806,6
경반계곡,15,15,127.4696891,37.83272068,30
경복궁,477,491,126.9726889,37.53963025,968
경복궁 생과방,5,5,126.9782636,37.57978044,10
경복궁 주차장,8,5,126.9789164,37.5773749,13
경복궁돌담 청와대 사잇길,5,5,126.7967866,33.55485535,10
경복궁역 3호선,51,52,126.9736914,37.57580612,103
경북궁,5,5,128.4118029,36.07356926,10
경산역,10,9,128.7279409,35.81934884,19
경성빵공장,20,19,127.1317195,37.50617211,39
경성양꼬치 일산점,4,4,126.76797,37.66332264,8
경성양육관 건대직영점,5,5,127.0656443,37.53912022,10
경성의상실,5,5,126.6189547,37.47543569,10
경수갤러리,9,10,127.0149843,37.28398047,19
경안당,5,5,127.0120075,37.28556573,10
경안시장,3,4,127.2570299,37.40885774,7
경안시장공영주차장,2,3,127.2577707,37.40880928,5
경안천습지생태공원,8,9,127.1218201,35.45831059,17
경양카츠,5,5,126.9893728,37.57291458,10
경양카츠 타임스퀘어점,3,3,126.9037104,37.51717784,6
경원식당 본점,4,4,127.0382976,37.74026447,8
경원재앰배서더,11,12,126.6376842,37.39147528,23
경원재앰배서더 인천,4,5,126.6376842,37.39147528,9
경의선 숲길,3,5,128.9488189,35.17027509,8
경의선숲길,70,68,126.9253385,37.55880348,138
경의선숲길공원,27,28,126.9593071,37.53939454,55
경의선책거리,12,14,126.9294517,37.55618115,26
경인아라뱃길,5,5,126.7449355,37.57379639,10
경인아라뱃길 정서진관광안내소,4,4,126.6072077,37.55804937,8
경인아라뱃길아라마리나 경기인디뮤직페스티벌,5,5,129.041346,35.1161765,10
경인항 김포,4,4,126.7888954,37.59722968,8
경주계림,4,4,129.2189162,35.83257548,8
경주월드,4,5,129.282066,35.83625257,9
경춘선 시간여행 거리,4,4,126.3058389,33.35457233,8
경춘선숲길,23,23,127.078706,37.62069181,46
경춘선숲길 방문자센터,9,9,127.0701391,37.63132885,18
경춘선숲길갤러리,5,5,127.0937088,37.62508127,10
경춘자의 라면땡기는날,2,2,126.9822216,37.57931439,4
경춘철교,4,4,127.0642884,37.63078799,8
경춘폭포,4,4,127.0787828,37.6210089,8
경태네집,3,3,126.9989495,37.57002827,6
경포팔도강산,4,4,128.911111,37.80176912,8
경포해수욕장,4,4,128.9102102,37.80340551,8
경희궁,3,4,126.9686491,37.57078815,7
경희대학교 국제캠퍼스,6,8,127.08119,37.24291021,14
경희대학교 서울캠퍼스,5,5,127.052854,37.59680117,10
계경목장,2,2,127.0022007,37.26661834,4
계남근린공원,3,4,126.8481876,37.51385249,7
계동식당 동탄점,5,5,127.0715101,37.20149525,10
계림 종로본점,10,10,126.9945032,37.57015789,20
계양꽃마루,4,4,126.748072,37.53521529,8
계양산,6,7,126.7145587,37.55316077,13
계양산장미원,4,4,126.7123912,37.54704136,8
계양역 공항철도,5,5,126.7362737,37.57177085,10
계양칼국수,1,2,126.7445628,37.53573033,3
계열사,3,3,126.9656234,37.59286886,6
계절곳간,4,4,129.2604632,35.54697082,8
계정횟집,9,9,127.7746131,37.46895919,18
고가빈커리하우스,3,4,126.9709484,37.57289707,7
고고갈비 홍대상수점,3,4,126.9221219,37.54794258,7
고구려대장간마을,11,13,127.1110578,37.56055522,24
고구려대장간마을 주차장,5,5,127.1104657,37.56125135,10
고구려목장,9,9,126.7590922,35.75771406,18
고구려짬뽕10101 인천계양점,4,4,126.7777859,37.57775328,8
고구려짬뽕집 본점,1,2,126.7747919,37.44399377,3
고구마모텔,8,8,126.9362586,37.55271553,16
고궁의아침,3,3,126.9975774,37.57624151,6
고기랑,3,3,127.0358998,37.2645162,6
고기리막국수,9,10,127.040097,37.3599957,19
고능생선구이시골밥상,4,4,127.0458751,38.00222536,8
고도,3,4,126.9123374,37.56386535,7
고동함박 송리단길점,4,4,127.1064775,37.50892311,8
고동함박 신도림점,5,5,126.8920995,37.51063823,10
고드니(godny),3,3,126.8274534,37.56786593,6
고든램지버거,9,11,127.1016284,37.51284855,20
고등어뱅크,3,3,127.313238,37.36293415,6
고디바 코엑스몰,5,4,127.0584867,37.51317152,9
고랑포구역사공원,12,13,126.8473732,37.98786004,25
고래돈가스 고대점,4,5,127.0350448,37.5883601,9
고래뿌리 선착장,4,4,126.5694535,37.19990549,8
고래산구들 옆 계곡,5,5,127.6577384,37.3984239,10
고래산구들 옆 산양목장,5,5,127.6577384,37.3984239,10
고래옥,4,4,127.4849205,37.67564341,8
고려대학교 서울캠퍼스,8,8,127.0323189,37.58952676,16
고려대학교 서울캠퍼스 중앙도서관,3,3,127.0340994,37.59080026,6
고른햇살,5,5,127.0294601,37.58700473,10
고릴라 캠핑용품 할인매장,3,3,127.6246759,37.29744419,6
고릴라캠핑 가평점,5,5,127.3772492,37.68369703,10
고릴라캠핑 남양주점,5,5,127.1087059,37.64928327,10
고릴라캠핑 용인점,5,5,129.0541053,35.53936925,10
고망고 건대중문점,5,5,127.0714405,37.54227035,10
고매커피,6,8,127.1106526,37.2194393,14
고메스퀘어 동탄점,5,5,127.0978464,37.19654678,10
고모리691,3,3,127.1607281,37.7968714,6
고모리저수지,7,7,127.1634448,37.7983987,14
고모저수지,27,25,127.163311,37.79834182,52
고모호수공원,3,2,127.1642914,37.79397621,5
고목,10,10,127.5257607,37.79190859,20
고베규카츠 서울강남점,2,2,127.0275814,37.50292213,4
고봉민김밥인 과천원문점,4,4,126.9918084,37.42157451,8
고봉민김밥인 인천구월로데오점,4,4,126.7011929,37.44400271,8
고봉민김밥인 화성병점점,5,5,127.0439409,37.21530197,10
고부기 대학로본점,3,3,127.0042704,37.58164652,6
고삼저수지,2,2,127.2823947,37.08149094,4
고석정,12,13,127.287968,38.18525345,25
고석정꽃밭,17,19,127.2950517,38.18700162,36
고성산,5,5,127.1747892,37.04847763,10
고속버스둔산(청사)정류장,9,9,127.3905853,36.36141814,18
고속터미널성당,5,5,127.006994,37.50604623,10
고속터미널역 3호선,5,5,127.005121,37.50454886,10
고속터미널역 9호선,14,13,127.0042118,37.50598149,27
고속터미널지하철역 상가,5,5,127.0050441,37.50465518,10
고시고시,5,5,126.9261897,37.56210166,10
고씨네 고추장찌개,5,5,126.9903792,37.56350106,10
고양관광정보센터,8,9,126.772692,37.65948105,17
고양국제꽃박람회,1,1,126.7687722,37.65389636,2
고양꽃전시관,7,8,126.7687676,37.65390356,15
고양누리길 서삼릉누리길,3,3,126.8684511,37.65875636,6
고양밥할머니공원,3,3,128.3626106,36.97766898,6
고양생태공원,2,2,126.7441381,37.68494366,4
고양시선인장전시관,5,8,126.7613879,37.6575036,13
고양어린이박물관,24,25,126.8310507,37.62942677,49
고양어울림누리,5,5,126.8350618,37.65006768,10
고양어울림누리 얼음마루,5,5,126.8338499,37.65032276,10
고양이카페38.5,1,1,127.1175577,37.66629973,2
고양종합운동장,10,10,126.7431334,37.67648491,20
고양휴게소 문산방향,10,9,126.8522282,37.63059044,19
고양휴게소 서울방향,4,4,126.8494992,37.63112037,8
고요37호텔 오산역점,5,4,127.0697148,37.14533532,9
고요재,15,15,127.3627267,37.76252138,30
고은빛여성병원,5,5,127.1393356,37.53415482,10
고인돌공원,14,14,127.0481841,37.17313105,28
고인돌공원 고인돌광장,5,5,127.0484682,37.17366076,10
고잉투커피,5,5,127.5263812,37.22796245,10
고잔골한방보쌈,1,1,126.8498995,36.9609456,2
고종의 뜰,4,4,126.8125055,37.67736341,8
고종의길,4,4,126.9726755,37.56773631,8
고창집,4,4,127.0053248,37.57057956,8
고척스카이돔,20,20,126.8671048,37.49823385,40
고척스카이돔 VIP주차장,3,3,126.8667313,37.49903442,6
고척스카이돔 옆에 공원,3,2,126.6740754,33.53963391,5
